id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
716216958,0,48,M,1,sem educacao formal,casado,$60K - $80K,blue,42,6,1,1,4429.37,4386.17,63
718693683,0,65,F,0,ensino medio,solteiro,$40K - $60K,blue,53,4,3,1,2418.5,3918.49,74
716298633,0,56,F,1,mestrado,solteiro,menos que $40K,blue,47,5,3,2,2086.77,5774.74,84
755661933,1,48,F,3,mestrado,solteiro,$40K - $60K,blue,41,5,3,3,1899.41,2434.75,45
712914783,0,43,M,5,mestrado,solteiro,$40K - $60K,blue,31,4,2,1,7564.58,4743.52,82
711240108,0,41,M,2,mestrado,casado,$60K - $80K,blue,31,3,2,2,13116.42,4800.29,61
721396758,0,35,F,4,doutorado,casado,menos que $40K,blue,36,3,3,1,1438.12,5062.77,80
715636533,0,48,F,3,ensino medio,casado,menos que $40K,blue,36,4,2,1,3716.3,4833.89,73
716669658,1,51,F,1,ensino medio,solteiro,menos que $40K,blue,33,6,3,3,2006.78,2760.72,38
718212633,0,45,F,4,ensino medio,casado,$40K - $60K,blue,36,5,1,2,2948.38,3635.66,79
713629533,0,35,F,1,sem educacao formal,casado,menos que $40K,blue,36,3,3,2,1438.95,4321.92,83
771450708,0,58,F,3,mestrado,casado,$40K - $60K,blue,46,5,1,3,4669.86,4363.11,73
711311883,0,48,F,2,mestrado,casado,menos que $40K,silver,35,5,2,2,13994.66,3299.38,63
802673508,1,57,M,2,mestrado,solteiro,$120K +,blue,51,3,3,5,8760.09,2460.87,39
708113208,0,53,F,1,ensino medio,casado,menos que $40K,blue,36,3,2,2,1688.98,4375.24,69
720043533,0,39,M,4,mestrado,solteiro,$60K - $80K,blue,26,6,0,2,4534.13,4211.38,66
801083133,0,57,F,4,sem educacao formal,solteiro,menos que $40K,blue,51,5,3,3,3545.09,3691.66,69
716246733,0,57,F,2,graduacao,solteiro,menos que $40K,blue,49,4,2,2,1857.94,4681.96,71
828285858,0,41,F,3,graduacao,casado,menos que $40K,blue,37,3,2,1,1438.58,4053.64,66
718890933,1,45,F,4,doutorado,casado,menos que $40K,blue,27,3,2,2,1438.73,2429.19,38
711148308,0,52,M,3,mestrado,solteiro,$60K - $80K,blue,46,4,2,2,9357.37,4173.08,77
712810233,0,40,F,2,mestrado,casado,menos que $40K,blue,36,3,3,2,2423.57,4258.14,80
714098883,0,45,F,1,mestrado,solteiro,$40K - $60K,blue,36,5,2,2,1936.59,4773.66,80
779327733,0,43,M,1,mestrado,divorciado,$60K - $80K,blue,25,4,3,3,1783.16,3861.42,81
710461083,0,56,F,2,mestrado,solteiro,menos que $40K,blue,46,4,3,1,1438.48,4333.96,84
709306983,0,44,F,2,doutorado,casado,menos que $40K,silver,36,6,2,3,10580.95,4721.57,81
813182658,0,49,F,4,ensino medio,casado,menos que $40K,blue,44,4,3,2,1656.6,4408.65,79
781110408,0,39,F,0,ensino medio,solteiro,menos que $40K,blue,23,5,2,3,3279.41,5048.09,75
818007783,0,49,F,3,graduacao,casado,$40K - $60K,blue,44,6,3,2,2578.62,4683.86,89
708862233,0,44,F,4,mestrado,casado,$40K - $60K,blue,30,3,3,3,4068.53,5161.13,83
714006333,1,42,F,4,mestrado,casado,menos que $40K,blue,36,5,3,2,2128.62,2289.11,41
770596458,1,45,F,2,doutorado,casado,menos que $40K,blue,31,4,4,3,2704.39,2362.74,39
709534083,1,58,F,0,sem educacao formal,divorciado,menos que $40K,blue,36,3,6,2,9909.58,1844.71,41
710579583,0,57,F,1,mestrado,casado,menos que $40K,blue,50,3,3,2,1665.66,4420.63,86
708949908,1,50,M,1,mestrado,divorciado,$120K +,blue,42,1,2,3,1656.44,2073.06,44
718696458,0,52,F,1,mestrado,casado,menos que $40K,blue,42,4,3,2,2012.98,3822.58,68
710611683,0,43,F,2,doutorado,casado,menos que $40K,blue,31,6,1,1,2837.82,4279.05,83
721511883,0,40,F,3,mestrado,solteiro,menos que $40K,blue,28,6,2,2,1709.53,4981.71,79
753094533,0,51,M,3,sem educacao formal,casado,$80K - $120K,blue,44,3,3,3,24028.18,3531.73,73
769892058,0,40,M,3,sem educacao formal,solteiro,$80K - $120K,blue,34,4,2,2,9124.06,4564.56,65
715705683,0,56,F,1,mestrado,solteiro,menos que $40K,blue,36,4,2,3,1936.3,4578.11,70
715724808,0,49,M,3,ensino medio,casado,$80K - $120K,blue,41,5,3,2,8051.89,4370.91,83
717123858,0,36,F,1,mestrado,casado,$40K - $60K,blue,36,5,3,1,3635.56,4045.94,62
716236683,0,46,F,1,ensino medio,casado,menos que $40K,blue,37,4,2,2,2532.5,4143.84,71
779310033,1,42,F,4,doutorado,casado,menos que $40K,blue,24,3,3,2,4304.11,1788.47,36
711409833,0,45,F,5,sem educacao formal,casado,menos que $40K,blue,33,3,3,1,1830.85,4838.21,71
721174008,0,37,M,2,sem educacao formal,casado,$120K +,blue,23,4,3,3,7607.75,4495.12,77
714192933,1,55,F,3,mestrado,solteiro,menos que $40K,blue,36,3,5,3,2060.43,1976.52,44
709632483,0,49,F,2,ensino medio,solteiro,menos que $40K,blue,40,3,2,2,1438.21,4457.09,84
718431258,0,41,M,4,ensino medio,solteiro,$60K - $80K,blue,28,4,3,3,3126.83,3662.96,74
817029108,0,47,F,4,doutorado,solteiro,$40K - $60K,blue,27,4,3,6,6885.52,3804.02,67
769577358,0,31,F,0,mestrado,solteiro,menos que $40K,blue,17,4,3,2,2787.48,4358.51,89
815589558,0,50,M,2,doutorado,casado,$80K - $120K,blue,45,6,2,3,1867.17,4097.41,70
718975083,1,47,F,4,mestrado,solteiro,menos que $40K,blue,40,6,3,4,2473.14,2133.94,44
715315008,0,40,M,4,doutorado,solteiro,$40K - $60K,blue,30,6,2,3,4640.52,3870.02,70
779252283,0,47,F,4,ensino medio,casado,menos que $40K,blue,29,6,0,3,2712.14,5201.31,82
714533058,0,53,F,3,graduacao,casado,menos que $40K,blue,43,4,3,2,1438.03,4606.89,86
716570958,1,50,M,3,doutorado,divorciado,$60K - $80K,blue,36,3,3,2,14409.54,2351.31,39
710116833,1,59,F,1,ensino medio,solteiro,$40K - $60K,blue,36,5,3,3,1665.23,2748.99,40
718586133,0,43,F,3,mestrado,casado,menos que $40K,blue,31,6,3,1,2639.6,4892.75,85
773322558,0,59,F,2,ensino medio,casado,menos que $40K,blue,48,6,1,1,2338.25,3964.02,69
714554808,0,51,F,1,mestrado,casado,menos que $40K,blue,40,3,0,3,2774.16,4802.18,91
771464808,0,35,F,2,mestrado,solteiro,menos que $40K,blue,23,6,3,3,2317.84,4161.6,71
708234558,0,55,F,2,graduacao,divorciado,menos que $40K,blue,43,5,1,2,2239.33,4540.87,73
715737258,0,41,F,1,graduacao,casado,menos que $40K,blue,32,6,3,3,2225.22,4917.39,84
710188308,0,51,F,3,mestrado,solteiro,menos que $40K,blue,41,6,3,2,1519.9,4927.59,73
714839808,0,51,F,3,mestrado,casado,menos que $40K,blue,35,6,1,1,2141.74,4317.79,64
811140933,0,43,F,2,ensino medio,casado,menos que $40K,blue,29,4,2,1,2617.0,5219.27,63
788937933,0,39,F,3,mestrado,divorciado,menos que $40K,blue,25,3,1,1,5494.16,3566.09,81
721527858,1,52,F,3,ensino medio,casado,menos que $40K,blue,40,3,1,5,2003.13,2343.09,42
718265658,0,47,F,4,sem educacao formal,solteiro,menos que $40K,blue,36,3,2,1,2092.5,4130.52,80
714312708,0,44,M,0,ensino medio,solteiro,$60K - $80K,blue,36,6,2,3,6606.3,4493.44,68
712675158,0,56,M,1,mestrado,solteiro,$60K - $80K,blue,36,5,2,3,7075.16,4160.2,75
826473858,0,44,M,1,graduacao,solteiro,$40K - $60K,blue,40,6,2,1,4274.99,4820.04,60
817382958,0,47,F,3,ensino medio,solteiro,menos que $40K,blue,31,5,3,1,2317.55,4894.18,89
712927383,1,51,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,3,3,3,1438.41,1939.4,49
712894308,0,47,M,4,ensino medio,casado,$80K - $120K,blue,37,5,3,3,2888.47,4345.11,75
711430908,1,45,F,4,mestrado,casado,menos que $40K,blue,34,3,1,2,1438.16,2153.61,35
809849358,1,55,F,2,mestrado,divorciado,menos que $40K,blue,50,2,3,6,1720.61,2719.63,36
809363958,0,49,F,3,ensino medio,casado,$40K - $60K,blue,44,5,2,1,3881.91,4177.85,66
721228308,1,47,F,2,ensino medio,casado,menos que $40K,blue,39,5,3,3,3899.62,2182.22,40
708708858,1,50,F,1,mestrado,solteiro,menos que $40K,blue,36,1,4,3,2422.13,2548.98,46
721111233,0,52,M,2,mestrado,casado,$80K - $120K,blue,43,6,3,3,11964.56,4853.22,85
718866633,0,46,M,2,graduacao,casado,$80K - $120K,blue,36,5,2,4,33142.34,4347.67,63
719100633,0,40,M,2,ensino medio,solteiro,$120K +,silver,36,3,2,4,34516.65,3564.06,73
789328083,1,42,F,4,ensino medio,casado,menos que $40K,blue,32,6,3,3,3454.49,2826.54,39
822905058,0,29,F,2,mestrado,casado,menos que $40K,blue,25,6,2,3,2732.86,4702.21,85
816549933,0,50,M,4,ensino medio,divorciado,$80K - $120K,blue,45,4,2,2,1687.06,4342.96,82
716421633,1,43,F,3,mestrado,casado,menos que $40K,blue,36,4,4,2,3524.0,3174.87,44
712667958,0,40,M,4,sem educacao formal,solteiro,$120K +,blue,36,4,2,3,5773.89,3732.45,71
819979458,0,35,F,3,doutorado,casado,menos que $40K,blue,30,5,2,2,3976.44,4419.04,75
708100533,0,55,F,3,graduacao,solteiro,menos que $40K,blue,36,3,3,3,2679.04,4943.89,85
802867683,0,53,F,2,ensino medio,solteiro,$40K - $60K,blue,47,5,3,2,1536.83,4133.62,78
711893358,0,46,M,5,ensino medio,casado,$40K - $60K,blue,37,6,1,2,2375.09,4087.05,66
785410158,0,50,F,3,ensino medio,casado,menos que $40K,blue,42,4,3,3,2719.33,4172.14,65
718596858,0,53,F,4,mestrado,divorciado,$40K - $60K,blue,45,5,1,3,3369.74,5220.47,78
708338958,0,58,F,1,mestrado,solteiro,menos que $40K,blue,36,5,1,1,3173.81,3797.42,75
789662283,1,50,F,3,ensino medio,casado,menos que $40K,blue,33,3,4,3,2140.07,2915.48,50
712805658,0,56,F,3,sem educacao formal,solteiro,menos que $40K,blue,46,4,2,3,2258.62,4803.01,72
815598858,0,48,M,3,mestrado,casado,$40K - $60K,blue,43,5,1,1,2423.19,4035.73,74
779412783,0,55,F,1,ensino medio,solteiro,menos que $40K,blue,37,4,3,3,2376.44,4301.93,79
780036483,0,38,M,1,mestrado,solteiro,menos que $40K,blue,28,4,2,5,1690.82,3928.28,69
711527508,1,46,F,3,ensino medio,casado,$40K - $60K,blue,34,2,2,3,8583.22,1794.6,31
720768258,0,52,F,3,mestrado,solteiro,menos que $40K,blue,34,5,1,2,2996.19,4724.0,66
714075708,0,48,M,4,sem educacao formal,divorciado,$80K - $120K,gold,38,4,1,3,34516.77,4814.09,71
787505133,1,36,M,3,graduacao,casado,$120K +,blue,24,2,3,2,11316.43,2595.65,49
712241433,0,38,F,0,ensino medio,solteiro,menos que $40K,blue,30,4,1,2,1438.48,4247.02,84
807990108,0,44,M,1,sem educacao formal,divorciado,$120K +,blue,39,3,3,2,11362.09,3197.66,61
708807483,0,51,F,3,mestrado,casado,$40K - $60K,blue,45,5,3,2,9117.85,3837.41,75
714733908,0,51,M,2,ensino medio,casado,$60K - $80K,blue,37,6,3,6,8787.35,4537.16,75
721067658,0,40,M,4,mestrado,casado,$60K - $80K,silver,36,6,3,1,27436.85,4051.37,81
788997408,0,65,F,2,doutorado,solteiro,menos que $40K,blue,53,6,2,3,2195.73,4205.68,65
719835033,0,46,M,4,graduacao,casado,$80K - $120K,blue,34,5,2,3,13734.35,4283.57,67
771854808,0,45,M,4,mestrado,casado,$60K - $80K,blue,34,6,3,2,2731.59,3915.02,66
717299958,0,49,M,3,mestrado,solteiro,$80K - $120K,blue,45,3,0,2,2453.31,4185.66,66
713019783,0,41,F,3,ensino medio,casado,$40K - $60K,blue,35,3,3,3,2644.74,4081.6,72
770968383,1,41,M,4,mestrado,casado,$80K - $120K,silver,28,3,3,2,34516.24,2022.59,52
709747308,0,41,M,5,mestrado,casado,$60K - $80K,blue,36,4,3,4,4575.1,4726.0,64
801366783,0,51,F,1,graduacao,solteiro,menos que $40K,blue,45,3,2,3,4860.25,4329.36,80
798786333,0,46,F,2,mestrado,casado,menos que $40K,blue,40,6,2,4,1438.33,3399.49,66
715117008,0,39,M,5,sem educacao formal,casado,$40K - $60K,blue,36,4,3,2,1438.96,4596.16,82
713944833,0,46,M,5,sem educacao formal,solteiro,$60K - $80K,blue,36,3,2,3,24512.51,4561.86,78
713569158,1,43,F,3,ensino medio,solteiro,$40K - $60K,blue,34,1,2,3,1654.36,2086.8,47
713037333,0,63,M,1,mestrado,solteiro,$80K - $120K,blue,55,6,2,1,21430.09,3561.14,57
718267233,0,50,M,1,mestrado,casado,$120K +,silver,38,4,3,3,34516.59,3828.29,65
709736658,0,37,M,4,sem educacao formal,casado,$40K - $60K,blue,27,6,2,3,1438.87,4446.27,86
710929233,0,33,F,2,doutorado,solteiro,menos que $40K,blue,36,5,3,2,2800.72,4253.03,83
714290583,0,44,M,4,doutorado,casado,$60K - $80K,blue,36,3,2,2,3117.24,4391.61,85
717972408,0,44,M,2,sem educacao formal,casado,$80K - $120K,blue,34,6,3,3,2558.25,3792.98,78
718626033,1,47,M,3,ensino medio,casado,$60K - $80K,blue,39,2,2,3,10061.91,2802.87,52
709888383,0,47,F,3,mestrado,casado,menos que $40K,blue,36,3,2,1,3147.51,4465.72,82
719549508,0,49,F,4,mestrado,solteiro,menos que $40K,blue,40,4,2,2,2712.99,4678.72,74
718670808,0,59,F,0,graduacao,casado,menos que $40K,blue,51,6,0,1,1438.82,4817.53,81
718211208,0,39,M,3,ensino medio,casado,$120K +,blue,36,6,2,3,3281.08,4109.69,69
712578933,1,35,F,5,ensino medio,casado,$40K - $60K,blue,25,3,6,2,1438.81,2500.24,44
709343433,0,39,F,2,mestrado,solteiro,menos que $40K,blue,26,5,3,3,2469.63,3837.15,74
719006508,0,34,M,2,mestrado,casado,$60K - $80K,blue,36,5,3,1,2763.77,4136.06,69
721287183,0,49,F,2,sem educacao formal,casado,menos que $40K,blue,35,5,3,2,2081.65,4863.41,87
709080783,0,56,F,1,mestrado,solteiro,menos que $40K,blue,38,4,3,1,1737.14,4723.38,78
719073483,1,45,M,3,sem educacao formal,casado,$80K - $120K,blue,38,3,3,3,9234.88,2586.5,44
715372083,0,37,F,1,mestrado,solteiro,menos que $40K,blue,36,3,3,3,2684.87,4796.13,85
780034083,0,48,F,3,ensino medio,casado,$40K - $60K,blue,38,3,2,2,2151.97,4604.11,86
794581533,0,52,M,2,graduacao,solteiro,$60K - $80K,blue,37,4,3,3,2749.18,3882.22,90
710013258,0,44,F,3,ensino medio,solteiro,menos que $40K,blue,31,3,2,2,1980.31,4467.99,69
719084358,1,55,F,1,mestrado,casado,menos que $40K,blue,46,6,3,4,4232.28,2312.38,37
789173958,0,45,F,2,mestrado,casado,menos que $40K,blue,34,4,2,1,1438.27,4283.78,76
712434708,1,52,F,3,ensino medio,casado,menos que $40K,blue,39,5,2,3,3302.32,2682.88,47
708412758,1,33,F,3,mestrado,solteiro,menos que $40K,blue,36,5,3,2,1457.37,2200.69,45
717147708,0,44,M,2,sem educacao formal,divorciado,$60K - $80K,blue,34,6,2,3,3650.93,4250.46,81
713158083,1,56,M,2,ensino medio,solteiro,$120K +,blue,46,2,4,4,7327.89,2185.15,41
771037008,0,46,M,1,sem educacao formal,casado,$80K - $120K,blue,33,3,2,1,13324.34,4245.89,76
708559533,0,40,M,1,sem educacao formal,casado,$80K - $120K,blue,36,6,2,3,1770.57,4442.26,83
772143333,0,46,F,2,ensino medio,solteiro,menos que $40K,blue,35,6,3,3,2170.26,4569.44,79
771942333,0,65,M,1,graduacao,solteiro,menos que $40K,blue,54,5,2,2,5363.72,3855.93,63
755247108,0,50,F,2,doutorado,solteiro,menos que $40K,blue,43,4,0,1,3206.92,4731.7,82
713858733,0,61,F,0,doutorado,casado,$40K - $60K,blue,53,4,2,3,2566.18,4344.75,73
717129333,0,35,F,2,mestrado,casado,$40K - $60K,blue,25,3,2,1,1438.16,4434.3,73
716924958,1,65,F,2,mestrado,solteiro,menos que $40K,blue,56,3,3,0,6812.37,2288.37,48
719614758,0,45,F,4,mestrado,solteiro,$40K - $60K,blue,34,3,2,2,2700.69,4984.87,75
771500358,0,43,F,2,sem educacao formal,divorciado,menos que $40K,blue,31,5,1,3,4332.74,4093.74,84
715060158,0,41,F,4,mestrado,solteiro,menos que $40K,blue,26,5,2,2,1783.45,3853.79,76
779725833,0,42,M,2,mestrado,solteiro,$60K - $80K,blue,26,4,2,3,11761.78,4946.92,73
716592558,0,52,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,3,3,2340.56,4501.18,68
771020133,0,45,F,5,sem educacao formal,solteiro,menos que $40K,blue,32,3,0,3,2859.42,4440.37,79
709153008,0,37,M,3,ensino medio,casado,$40K - $60K,blue,36,3,3,3,2523.17,4683.48,76
713394858,0,48,M,2,doutorado,casado,$40K - $60K,blue,34,4,2,2,4776.18,4581.68,60
721175283,0,59,F,1,mestrado,casado,menos que $40K,blue,36,3,1,1,2697.29,4489.96,58
715503558,0,57,F,3,ensino medio,casado,menos que $40K,blue,36,6,3,2,3542.91,4127.53,71
819943458,1,57,M,3,mestrado,solteiro,$120K +,blue,52,6,3,4,34516.37,1777.32,37
772073508,1,52,F,1,graduacao,solteiro,menos que $40K,blue,41,5,6,3,1764.43,2740.96,47
721351983,1,43,F,4,sem educacao formal,casado,menos que $40K,blue,36,5,3,3,3492.57,2510.91,47
714477408,1,36,F,3,ensino medio,casado,menos que $40K,blue,36,3,3,3,2977.99,2201.01,39
718471758,0,49,M,4,doutorado,solteiro,$60K - $80K,silver,37,5,2,2,30976.97,3193.48,69
711607833,0,43,M,5,ensino medio,casado,$60K - $80K,blue,36,5,1,2,2810.51,4875.84,97
719277033,0,44,M,3,ensino medio,solteiro,$40K - $60K,blue,34,5,1,3,8997.99,4558.53,62
813905508,0,57,F,3,sem educacao formal,solteiro,menos que $40K,blue,52,4,3,3,2002.62,3735.56,73
719761458,0,55,M,4,doutorado,solteiro,$60K - $80K,blue,36,3,1,2,4998.07,4329.59,61
708222558,0,37,F,2,doutorado,casado,menos que $40K,blue,36,6,3,2,2310.48,4191.02,77
713937558,0,54,F,2,ensino medio,casado,$40K - $60K,blue,36,3,3,3,3892.5,4318.5,74
709603608,0,34,M,3,sem educacao formal,casado,$60K - $80K,blue,25,6,1,1,2345.74,4634.06,69
804661083,0,50,M,0,mestrado,solteiro,$80K - $120K,blue,45,3,2,2,2135.7,4821.62,77
718420308,0,50,F,2,ensino medio,casado,menos que $40K,blue,36,3,3,1,3397.54,4208.65,75
714046608,0,49,M,0,doutorado,casado,$60K - $80K,blue,39,5,3,6,19719.83,3572.78,73
718497033,0,52,M,1,ensino medio,casado,$120K +,blue,36,5,3,3,31733.56,3723.34,53
711801933,1,54,F,4,ensino medio,solteiro,$40K - $60K,blue,36,3,4,3,1438.26,2092.24,42
716282208,1,54,F,2,doutorado,casado,menos que $40K,blue,48,3,3,6,1638.85,1702.53,36
789076083,0,50,F,3,ensino medio,solteiro,menos que $40K,blue,38,6,2,3,2775.94,4608.47,84
714045783,1,37,F,2,mestrado,casado,$40K - $60K,blue,29,2,6,2,2547.74,2160.45,46
721092783,0,46,M,3,mestrado,casado,$80K - $120K,blue,36,6,1,3,19838.67,3982.02,68
720243933,1,47,M,2,sem educacao formal,casado,$60K - $80K,blue,32,1,6,3,1789.31,2784.44,49
818502708,0,51,F,1,sem educacao formal,solteiro,$40K - $60K,blue,46,5,2,3,2284.76,4885.61,86
712942308,0,42,M,3,doutorado,solteiro,$60K - $80K,blue,36,6,3,1,11535.66,3730.5,67
714708183,0,58,M,2,ensino medio,solteiro,$60K - $80K,silver,49,4,3,3,30186.08,4070.62,74
787501758,0,51,F,3,ensino medio,solteiro,menos que $40K,blue,39,5,1,2,4038.49,4188.1,68
714990633,0,56,M,4,mestrado,solteiro,$80K - $120K,blue,36,5,2,3,2078.81,4382.74,82
714652383,0,51,F,4,mestrado,casado,menos que $40K,blue,36,5,2,3,1571.45,4580.48,74
788776008,0,43,M,3,graduacao,casado,$80K - $120K,blue,24,6,1,3,4726.67,4683.18,91
719354433,0,48,M,1,graduacao,solteiro,$80K - $120K,silver,36,6,3,3,34516.07,4042.44,78
709368483,0,56,M,2,mestrado,casado,$40K - $60K,blue,45,5,1,2,1438.61,4323.71,77
716272158,1,41,F,3,graduacao,casado,$40K - $60K,blue,15,5,4,3,4312.71,2693.51,56
717073308,0,44,F,3,graduacao,casado,menos que $40K,blue,31,5,2,6,2679.88,4804.68,78
789105183,0,54,M,3,doutorado,solteiro,$80K - $120K,silver,42,3,2,1,34516.85,4401.48,87
721305408,0,48,F,2,mestrado,casado,menos que $40K,blue,37,4,1,2,3378.42,4761.15,81
715739733,0,34,M,1,ensino medio,solteiro,$40K - $60K,blue,25,4,2,1,1793.34,5293.49,88
779217333,0,59,F,0,mestrado,divorciado,menos que $40K,blue,49,6,3,2,2228.56,3922.39,75
712133508,0,41,F,3,graduacao,solteiro,$40K - $60K,blue,22,5,2,0,2577.07,4734.77,75
714602658,1,39,F,1,mestrado,casado,menos que $40K,blue,36,1,3,2,1462.65,1998.32,36
712446783,1,50,F,4,mestrado,casado,menos que $40K,blue,30,5,4,3,4038.2,2400.1,41
719782458,0,49,F,1,mestrado,casado,$40K - $60K,blue,39,3,3,3,7201.77,3981.56,76
718141983,0,49,M,0,ensino medio,solteiro,$80K - $120K,blue,43,6,1,3,1883.43,5187.42,89
718853358,0,42,F,3,mestrado,solteiro,menos que $40K,blue,36,5,2,1,3308.12,5104.77,85
772539558,0,65,F,0,graduacao,solteiro,menos que $40K,blue,55,3,0,3,2022.27,4623.01,65
817094283,0,43,F,5,mestrado,casado,menos que $40K,blue,23,5,3,3,8597.24,5173.32,78
772409733,0,39,F,3,ensino medio,divorciado,$40K - $60K,blue,28,4,3,1,3400.41,4742.11,90
717534108,0,48,F,3,ensino medio,divorciado,$40K - $60K,blue,40,3,3,1,2405.57,4421.95,79
816378033,1,46,M,4,sem educacao formal,solteiro,$80K - $120K,gold,41,6,2,3,34516.42,1989.82,47
790141308,0,44,M,2,graduacao,casado,$80K - $120K,blue,37,5,1,3,8241.33,4436.88,79
710770383,0,53,F,2,mestrado,casado,$40K - $60K,blue,36,4,1,3,1438.86,4915.02,92
713744058,0,41,F,3,ensino medio,casado,menos que $40K,blue,36,6,3,2,2359.41,5232.08,78
708998583,0,47,F,4,doutorado,casado,menos que $40K,blue,39,6,2,2,1790.79,4141.61,87
827451333,1,54,F,2,sem educacao formal,casado,menos que $40K,blue,50,3,3,6,2247.1,2615.33,37
714228558,0,40,M,3,ensino medio,solteiro,$80K - $120K,blue,36,5,3,3,3624.39,4749.77,82
797668983,0,42,F,4,mestrado,casado,menos que $40K,blue,36,6,1,2,1438.55,4396.24,70
713023158,0,39,F,2,graduacao,casado,$40K - $60K,blue,31,3,2,1,2901.42,4239.32,78
709982658,0,41,F,2,graduacao,casado,menos que $40K,blue,31,4,3,2,9759.98,4226.17,77
715398858,0,57,F,3,doutorado,casado,menos que $40K,blue,36,4,2,3,2525.96,4360.86,78
715615233,0,60,F,1,ensino medio,divorciado,menos que $40K,blue,48,5,3,3,2737.99,4507.72,86
710650608,0,51,M,2,mestrado,casado,$80K - $120K,blue,36,4,2,3,19262.36,4812.52,85
719051733,0,63,M,0,graduacao,solteiro,$60K - $80K,blue,51,4,1,2,2706.66,5047.21,64
789900633,0,49,F,2,ensino medio,casado,$40K - $60K,blue,40,5,2,3,3263.35,4288.29,69
789122808,1,41,F,4,graduacao,casado,$40K - $60K,blue,29,5,3,2,3281.22,2907.17,45
709902108,0,51,M,2,ensino medio,casado,$80K - $120K,blue,40,4,2,3,8169.07,4927.57,70
713666058,0,46,F,5,graduacao,divorciado,$40K - $60K,blue,38,6,3,1,3276.49,4264.93,76
708085458,0,34,F,2,sem educacao formal,solteiro,menos que $40K,blue,24,6,2,2,1438.55,3940.59,82
711507783,1,54,F,2,doutorado,solteiro,menos que $40K,blue,42,3,3,4,1694.15,1930.48,41
819752133,0,41,M,2,ensino medio,divorciado,$80K - $120K,blue,36,6,2,2,1636.74,4695.23,73
711061908,0,48,F,1,mestrado,casado,menos que $40K,blue,38,6,3,2,1449.2,4039.65,50
744231708,0,45,F,2,mestrado,casado,menos que $40K,blue,38,3,3,3,1513.99,4166.62,71
716856408,1,39,F,4,mestrado,solteiro,menos que $40K,blue,28,5,4,2,1438.39,2392.21,44
711780108,0,46,F,4,doutorado,divorciado,menos que $40K,blue,38,4,2,3,4120.44,4792.84,81
721418133,0,45,F,3,mestrado,solteiro,menos que $40K,blue,33,6,3,2,2016.98,4535.68,82
720124758,1,49,M,3,sem educacao formal,casado,$80K - $120K,blue,40,5,3,4,2509.61,2239.21,47
809068983,0,40,F,2,mestrado,casado,menos que $40K,blue,35,3,3,1,3511.43,5238.45,82
711052308,0,45,M,3,doutorado,divorciado,$60K - $80K,blue,37,6,3,3,2751.48,4453.74,75
718967433,0,34,F,2,ensino medio,divorciado,menos que $40K,blue,36,3,3,6,2426.31,4918.62,81
709827933,0,44,M,2,mestrado,casado,$80K - $120K,blue,36,3,2,3,12230.56,3659.16,76
787568433,0,42,M,3,mestrado,solteiro,$60K - $80K,blue,33,3,3,1,7328.56,4518.19,79
715435758,0,42,M,2,mestrado,solteiro,$80K - $120K,blue,36,3,3,1,3046.71,4711.23,77
721247883,0,52,M,2,graduacao,casado,$80K - $120K,blue,41,4,3,2,16207.83,3621.57,83
789692283,0,47,F,5,graduacao,solteiro,menos que $40K,blue,34,4,2,3,5950.15,4655.18,66
715129233,0,51,F,4,ensino medio,solteiro,menos que $40K,blue,36,6,3,3,2902.14,4748.01,74
714083208,0,47,F,3,graduacao,casado,menos que $40K,blue,38,5,2,2,1585.98,4656.51,80
716559108,0,47,F,1,ensino medio,solteiro,menos que $40K,blue,36,6,3,2,2899.18,4296.73,68
708499608,0,49,M,5,doutorado,solteiro,$40K - $60K,silver,36,6,2,1,15525.01,4042.0,78
794947683,0,35,F,4,mestrado,solteiro,menos que $40K,blue,29,6,0,3,2118.59,4541.34,60
716442333,0,34,F,3,mestrado,casado,$40K - $60K,blue,25,6,2,2,2275.06,4977.36,88
772189308,0,59,F,1,graduacao,solteiro,menos que $40K,blue,48,5,0,2,2601.62,4899.17,62
721529583,0,52,M,3,ensino medio,solteiro,$80K - $120K,blue,41,6,3,3,4642.61,3532.5,72
713578608,0,58,M,0,doutorado,solteiro,menos que $40K,blue,46,6,3,4,1438.21,4082.22,82
711505308,0,59,F,1,mestrado,solteiro,menos que $40K,blue,52,5,3,3,2636.4,4727.28,83
