id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,limite_credito,predict
780146658,1,40,F,2,doutorado,casado,$40K - $60K,blue,3795.98,-
711675108,0,43,F,3,mestrado,solteiro,menos que $40K,blue,4075.61,-
755467683,1,48,F,1,mestrado,solteiro,menos que $40K,blue,3001.57,-
713009208,0,54,F,3,mestrado,solteiro,menos que $40K,blue,2077.63,-
772231233,0,41,F,2,mestrado,casado,menos que $40K,blue,2157.93,-
780199233,0,33,M,2,doutorado,solteiro,$120K +,blue,14914.49,-
711700158,0,47,F,2,ensino medio,solteiro,menos que $40K,blue,1580.56,-
788275083,0,46,M,3,graduacao,casado,$60K - $80K,blue,15483.52,-
708804633,1,44,F,2,doutorado,divorciado,menos que $40K,blue,1916.22,-
714479358,1,51,M,3,mestrado,solteiro,$80K - $120K,blue,3610.93,-
711406758,0,48,F,3,mestrado,casado,menos que $40K,blue,1667.52,-
821424483,0,51,F,1,ensino medio,solteiro,menos que $40K,blue,1438.24,-
769438608,1,48,F,1,mestrado,casado,menos que $40K,blue,1942.71,-
713452533,0,35,F,4,mestrado,solteiro,menos que $40K,blue,1438.33,-
720212508,0,51,F,1,mestrado,solteiro,menos que $40K,blue,4402.92,-
779926608,0,50,F,2,ensino medio,casado,menos que $40K,blue,1439.0,-
712724733,0,31,F,0,doutorado,solteiro,menos que $40K,blue,2766.27,-
718286658,0,42,M,3,mestrado,solteiro,$60K - $80K,silver,25293.96,-
752573508,0,45,F,3,ensino medio,solteiro,$40K - $60K,blue,4034.64,-
768661758,0,53,M,0,sem educacao formal,divorciado,$120K +,blue,26129.84,-
721126833,1,51,M,2,ensino medio,casado,$80K - $120K,blue,14902.95,-
716093133,0,38,F,2,sem educacao formal,solteiro,$40K - $60K,blue,12228.38,-
771092433,0,55,F,2,mestrado,solteiro,menos que $40K,blue,1724.96,-
712807758,1,47,F,3,mestrado,solteiro,menos que $40K,blue,1438.3,-
721514883,0,38,M,1,mestrado,solteiro,$80K - $120K,blue,16665.88,-
824140908,1,52,M,3,sem educacao formal,solteiro,$120K +,blue,20974.65,-
782548758,0,42,F,5,ensino medio,divorciado,menos que $40K,blue,2069.57,-
720444408,1,35,F,1,graduacao,solteiro,menos que $40K,blue,2231.99,-
714292533,0,48,F,3,graduacao,casado,menos que $40K,blue,2544.54,-
709585758,0,41,M,4,ensino medio,solteiro,$120K +,blue,34516.81,-
811463283,0,54,M,0,mestrado,solteiro,$80K - $120K,blue,22437.23,-
789358908,1,53,F,3,graduacao,casado,menos que $40K,blue,3573.15,-
718146258,0,51,M,2,mestrado,divorciado,$60K - $80K,blue,1959.23,-
710779083,0,59,F,0,mestrado,casado,menos que $40K,blue,1661.72,-
712554183,0,65,F,2,graduacao,solteiro,$40K - $60K,blue,3009.73,-
721315233,0,47,M,4,ensino medio,solteiro,$40K - $60K,silver,18535.64,-
714766383,0,42,M,3,ensino medio,solteiro,menos que $40K,blue,2171.0,-
714588408,0,51,F,3,sem educacao formal,casado,menos que $40K,blue,2882.83,-
719627133,0,50,F,1,mestrado,solteiro,menos que $40K,blue,3277.79,-
712865583,0,57,F,5,mestrado,casado,$40K - $60K,blue,3301.86,-
779363283,0,48,M,3,doutorado,solteiro,$60K - $80K,blue,12391.07,-
779224758,0,47,F,2,doutorado,solteiro,menos que $40K,blue,2168.88,-
717531483,0,37,M,2,ensino medio,solteiro,$60K - $80K,blue,3433.41,-
716056158,1,63,M,0,mestrado,solteiro,$60K - $80K,blue,11619.14,-
711326583,0,62,F,0,ensino medio,solteiro,menos que $40K,blue,3989.59,-
712814658,0,50,F,0,mestrado,casado,menos que $40K,blue,2393.91,-
773228133,1,39,F,2,mestrado,casado,menos que $40K,blue,1677.78,-
710453283,0,40,F,3,sem educacao formal,solteiro,menos que $40K,blue,2035.08,-
795266208,0,39,M,3,graduacao,solteiro,$120K +,blue,8842.93,-
712309758,0,65,M,0,mestrado,solteiro,$40K - $60K,blue,13921.41,-
716625033,1,32,F,1,mestrado,solteiro,menos que $40K,blue,2761.49,-
790112133,0,47,F,2,doutorado,solteiro,$40K - $60K,blue,2623.25,-
716782758,1,48,M,3,mestrado,solteiro,$60K - $80K,blue,19075.63,-
715588008,0,45,M,4,graduacao,casado,$80K - $120K,blue,31978.49,-
713977308,0,62,M,1,mestrado,solteiro,$120K +,blue,34516.52,-
708809283,1,41,F,4,mestrado,divorciado,$40K - $60K,blue,10360.44,-
771529608,0,50,M,2,ensino medio,casado,$120K +,blue,10747.79,-
715776033,0,46,M,5,sem educacao formal,solteiro,$60K - $80K,blue,3135.6,-
778619358,0,42,F,3,sem educacao formal,solteiro,menos que $40K,blue,1438.87,-
789204933,0,65,M,1,sem educacao formal,solteiro,menos que $40K,blue,8963.38,-
711100608,1,55,M,1,sem educacao formal,solteiro,$60K - $80K,blue,1723.67,-
719344608,0,46,F,3,mestrado,solteiro,menos que $40K,blue,3901.22,-
787659483,0,58,F,1,doutorado,casado,menos que $40K,blue,1438.33,-
822948708,0,42,F,3,sem educacao formal,divorciado,menos que $40K,blue,3131.1,-
710080383,0,38,F,2,mestrado,solteiro,$40K - $60K,blue,2331.41,-
715596783,0,29,F,1,sem educacao formal,casado,menos que $40K,blue,1895.69,-
768624258,1,55,F,2,mestrado,solteiro,menos que $40K,blue,1583.05,-
721412208,0,57,F,2,ensino medio,casado,menos que $40K,blue,1438.55,-
708129933,0,45,F,4,mestrado,solteiro,menos que $40K,blue,2072.83,-
719703483,0,47,F,1,doutorado,divorciado,menos que $40K,blue,2707.96,-
708290208,0,43,F,3,ensino medio,casado,menos que $40K,silver,13608.39,-
816528333,0,64,F,0,ensino medio,solteiro,menos que $40K,blue,2609.83,-
778760808,0,52,F,2,mestrado,casado,menos que $40K,blue,8431.87,-
718025808,0,61,M,0,ensino medio,divorciado,$60K - $80K,blue,5852.6,-
815860008,0,40,F,3,sem educacao formal,casado,menos que $40K,blue,3140.83,-
720135333,0,45,F,5,mestrado,solteiro,menos que $40K,blue,8694.43,-
716961933,0,43,F,2,mestrado,casado,menos que $40K,blue,3589.64,-
710622333,0,39,F,2,ensino medio,solteiro,$40K - $60K,blue,2752.0,-
714277758,0,40,M,1,ensino medio,solteiro,$40K - $60K,blue,11557.46,-
714346608,1,51,F,2,mestrado,solteiro,$40K - $60K,blue,1495.52,-
714721608,0,38,M,3,mestrado,solteiro,$120K +,blue,9703.63,-
794967408,0,53,M,3,doutorado,casado,$80K - $120K,blue,9106.7,-
798481383,1,40,F,3,sem educacao formal,casado,menos que $40K,blue,2694.04,-
718697583,0,45,M,3,mestrado,divorciado,$60K - $80K,blue,19629.06,-
711799458,0,41,M,4,mestrado,solteiro,$40K - $60K,blue,6507.99,-
718005108,0,44,F,5,graduacao,casado,menos que $40K,blue,2096.38,-
717877533,0,39,F,2,mestrado,solteiro,$40K - $60K,blue,11314.22,-
711883833,0,50,F,1,sem educacao formal,solteiro,menos que $40K,blue,1837.55,-
718171308,1,44,F,3,mestrado,casado,menos que $40K,blue,1984.69,-
709627983,0,56,F,3,doutorado,solteiro,menos que $40K,blue,2535.82,-
716580933,0,63,M,0,sem educacao formal,solteiro,$40K - $60K,blue,1970.45,-
772248408,0,40,F,3,mestrado,solteiro,menos que $40K,blue,2694.41,-
770024733,1,53,F,2,sem educacao formal,solteiro,$40K - $60K,blue,1699.21,-
710912733,0,44,F,1,sem educacao formal,casado,menos que $40K,blue,1953.75,-
797169633,0,41,M,4,mestrado,solteiro,$120K +,blue,34516.52,-
712802733,0,45,F,4,ensino medio,divorciado,menos que $40K,blue,5486.05,-
716981358,0,40,F,2,doutorado,casado,menos que $40K,blue,2107.28,-
717387933,0,49,F,2,ensino medio,divorciado,menos que $40K,blue,2976.24,-
738195708,0,47,M,2,mestrado,divorciado,$80K - $120K,blue,16741.35,-
708560733,0,42,F,3,mestrado,divorciado,menos que $40K,blue,3714.48,-
717001908,1,41,F,5,mestrado,casado,menos que $40K,blue,6936.31,-
768972558,0,43,M,5,ensino medio,casado,$120K +,blue,11099.48,-
716899233,0,40,F,4,mestrado,solteiro,menos que $40K,gold,15987.61,-
713264583,0,43,M,2,ensino medio,casado,$120K +,silver,34516.88,-
719564208,1,46,F,1,sem educacao formal,solteiro,$40K - $60K,blue,7195.35,-
716680983,0,41,F,3,doutorado,casado,menos que $40K,blue,1956.4,-
715719033,0,38,F,3,doutorado,casado,menos que $40K,blue,3317.05,-
720419358,0,35,F,2,sem educacao formal,solteiro,menos que $40K,blue,2942.84,-
772545858,0,49,F,4,mestrado,casado,menos que $40K,blue,5095.84,-
717800358,0,48,M,3,ensino medio,solteiro,$80K - $120K,blue,10111.51,-
798041508,1,50,F,4,mestrado,solteiro,menos que $40K,blue,3201.07,-
718982058,0,37,M,3,mestrado,divorciado,$40K - $60K,blue,5987.32,-
716841783,0,51,M,0,mestrado,casado,$120K +,blue,18733.98,-
794524833,0,36,F,3,mestrado,solteiro,$40K - $60K,blue,2265.46,-
714372333,1,59,F,0,doutorado,casado,menos que $40K,blue,2302.22,-
708549033,0,50,F,1,ensino medio,casado,menos que $40K,blue,2055.47,-
708378108,0,39,F,1,doutorado,casado,$40K - $60K,blue,2147.29,-
779320008,1,43,M,3,graduacao,casado,$80K - $120K,blue,2900.87,-
715312158,0,41,F,2,mestrado,solteiro,menos que $40K,blue,2670.95,-
714393708,0,54,F,0,graduacao,casado,$40K - $60K,blue,2254.29,-
712481733,0,55,F,2,mestrado,casado,menos que $40K,blue,1438.21,-
780201633,1,41,F,3,mestrado,solteiro,$40K - $60K,blue,5655.0,-
709980783,0,51,F,3,ensino medio,divorciado,menos que $40K,blue,3961.23,-
788095158,1,52,M,3,sem educacao formal,casado,$80K - $120K,blue,11606.31,-
757167633,0,50,M,2,sem educacao formal,solteiro,$60K - $80K,blue,4388.13,-
779739783,0,43,M,2,mestrado,casado,$60K - $80K,blue,19826.04,-
758653833,0,34,F,1,mestrado,casado,$40K - $60K,blue,2173.12,-
716855058,1,49,F,4,mestrado,casado,menos que $40K,blue,1757.07,-
708433683,0,54,M,2,mestrado,casado,$80K - $120K,blue,3164.54,-
713175483,0,44,F,2,mestrado,casado,menos que $40K,blue,6022.76,-
709500183,1,46,F,3,graduacao,casado,menos que $40K,blue,1804.79,-
789238683,0,53,M,2,sem educacao formal,divorciado,$120K +,blue,22664.46,-
710502258,0,39,M,3,mestrado,solteiro,$60K - $80K,blue,2527.3,-
715445058,1,49,F,0,doutorado,casado,menos que $40K,blue,3547.09,-
719464758,0,52,F,1,graduacao,solteiro,menos que $40K,blue,1438.55,-
717093858,0,49,F,2,graduacao,casado,menos que $40K,blue,2154.62,-
718924983,0,59,M,0,sem educacao formal,solteiro,$60K - $80K,blue,4906.59,-
715779333,0,45,F,3,mestrado,solteiro,menos que $40K,blue,4753.01,-
708117933,1,44,F,2,mestrado,divorciado,menos que $40K,blue,1880.06,-
789563658,0,64,M,0,graduacao,solteiro,menos que $40K,silver,12155.24,-
709239483,0,49,F,1,mestrado,casado,$40K - $60K,blue,2721.46,-
766456683,0,51,F,1,mestrado,casado,menos que $40K,blue,6160.68,-
779703258,0,41,F,4,mestrado,solteiro,menos que $40K,blue,2069.18,-
709719333,0,41,M,2,ensino medio,solteiro,$80K - $120K,blue,28422.14,-
717016833,0,39,M,4,sem educacao formal,casado,$80K - $120K,blue,1438.67,-
711017433,0,41,M,3,mestrado,divorciado,menos que $40K,blue,1438.53,-
712706058,1,44,F,5,mestrado,solteiro,menos que $40K,blue,1491.48,-
806995683,0,61,M,0,doutorado,solteiro,$60K - $80K,blue,4783.52,-
789209283,0,48,F,3,ensino medio,solteiro,menos que $40K,blue,4361.1,-
715506258,0,50,M,2,ensino medio,casado,$80K - $120K,blue,16388.57,-
711871758,1,30,F,1,mestrado,casado,menos que $40K,blue,2905.69,-
772655733,0,41,M,1,sem educacao formal,solteiro,$80K - $120K,blue,2404.03,-
719519058,1,55,F,4,ensino medio,casado,menos que $40K,blue,1477.81,-
716873733,1,43,F,4,doutorado,divorciado,menos que $40K,blue,3556.66,-
780383358,0,48,M,3,mestrado,casado,$60K - $80K,blue,5649.05,-
716308683,0,47,F,3,ensino medio,casado,menos que $40K,blue,6524.66,-
712303908,0,47,F,4,graduacao,casado,menos que $40K,blue,2633.19,-
715572783,0,51,M,3,mestrado,casado,$80K - $120K,blue,7693.36,-
779340183,0,53,F,1,graduacao,solteiro,menos que $40K,blue,2482.61,-
771952683,0,47,F,3,ensino medio,casado,menos que $40K,blue,3035.88,-
716639058,0,51,M,2,mestrado,solteiro,$120K +,blue,26308.23,-
713368833,0,49,M,2,graduacao,solteiro,$60K - $80K,blue,6205.26,-
713926308,0,35,F,3,sem educacao formal,solteiro,menos que $40K,blue,2624.46,-
720206658,1,40,F,3,mestrado,casado,menos que $40K,blue,1479.81,-
708720558,0,44,M,3,graduacao,casado,$60K - $80K,blue,4489.55,-
710674533,1,46,M,1,sem educacao formal,casado,$60K - $80K,blue,15060.34,-
779468808,0,43,M,1,ensino medio,casado,$40K - $60K,blue,1616.98,-
790000608,0,64,F,1,mestrado,solteiro,menos que $40K,blue,6723.97,-
770917608,0,42,F,1,sem educacao formal,casado,menos que $40K,blue,2756.2,-
716307558,1,50,F,3,ensino medio,casado,menos que $40K,blue,2897.48,-
719048133,0,52,F,2,sem educacao formal,casado,menos que $40K,blue,5456.01,-
771488583,0,46,F,1,mestrado,solteiro,$40K - $60K,blue,3569.78,-
717202908,0,39,M,5,graduacao,casado,$80K - $120K,blue,34198.43,-
720696558,0,44,M,2,mestrado,solteiro,$80K - $120K,blue,34516.53,-
788989083,0,57,F,3,graduacao,solteiro,$40K - $60K,blue,2817.08,-
720398958,0,53,F,1,sem educacao formal,solteiro,menos que $40K,blue,2126.91,-
716530533,0,43,F,2,sem educacao formal,solteiro,menos que $40K,blue,2574.0,-
708879483,0,48,F,1,graduacao,divorciado,menos que $40K,blue,4006.97,-
781320783,1,47,M,2,mestrado,divorciado,$80K - $120K,blue,4586.26,-
711657783,0,50,F,2,graduacao,solteiro,menos que $40K,blue,1438.87,-
714100008,1,47,F,2,graduacao,casado,menos que $40K,blue,5667.83,-
798030933,0,47,M,4,graduacao,solteiro,$60K - $80K,blue,15594.91,-
708705783,1,47,M,3,doutorado,casado,$60K - $80K,blue,1584.66,-
778949133,0,44,M,1,sem educacao formal,casado,$80K - $120K,blue,13298.96,-
716842908,0,41,F,5,sem educacao formal,solteiro,menos que $40K,blue,1762.16,-
787513533,0,47,F,1,sem educacao formal,casado,menos que $40K,blue,2245.52,-
717949983,0,47,M,1,sem educacao formal,casado,$40K - $60K,blue,8168.31,-
714089658,1,41,M,2,mestrado,solteiro,$60K - $80K,blue,2238.86,-
718863258,1,54,F,2,doutorado,casado,menos que $40K,blue,3881.92,-
717549408,0,44,M,4,mestrado,casado,$80K - $120K,blue,20485.53,-
770293758,0,44,M,3,ensino medio,solteiro,menos que $40K,blue,2111.6,-
721276383,0,47,F,2,doutorado,divorciado,$40K - $60K,blue,5624.15,-
708585933,0,44,F,4,ensino medio,solteiro,menos que $40K,blue,1656.68,-
713283933,1,42,M,2,sem educacao formal,casado,$40K - $60K,blue,3032.39,-
714915633,1,42,M,0,ensino medio,solteiro,$60K - $80K,blue,15699.4,-
709236633,0,40,F,3,sem educacao formal,divorciado,$40K - $60K,blue,6608.51,-
827948133,0,47,F,3,mestrado,solteiro,menos que $40K,blue,5062.09,-
718946358,0,44,M,3,sem educacao formal,solteiro,$40K - $60K,blue,1547.17,-
714400308,0,60,F,0,sem educacao formal,solteiro,menos que $40K,silver,11060.19,-
789670533,0,41,F,2,ensino medio,casado,$40K - $60K,blue,1438.33,-
827074758,0,42,F,3,sem educacao formal,solteiro,menos que $40K,blue,1538.32,-
818326083,0,54,F,3,ensino medio,casado,$40K - $60K,blue,1438.75,-
712292133,1,45,F,3,graduacao,casado,menos que $40K,blue,2330.71,-
709449333,0,49,M,1,ensino medio,solteiro,$60K - $80K,blue,3170.09,-
788840283,0,42,F,2,doutorado,divorciado,menos que $40K,blue,2120.98,-
716013858,0,53,M,0,mestrado,solteiro,$80K - $120K,blue,20231.81,-
751422258,0,45,F,4,mestrado,casado,menos que $40K,blue,5583.95,-
715691808,0,41,F,3,sem educacao formal,divorciado,menos que $40K,blue,7764.88,-
794273283,1,51,M,3,sem educacao formal,solteiro,$80K - $120K,blue,25670.71,-
788838033,1,45,M,2,graduacao,solteiro,$60K - $80K,blue,3841.48,-
712778658,0,52,F,3,mestrado,casado,menos que $40K,blue,2001.89,-
789580908,0,44,F,3,ensino medio,solteiro,menos que $40K,blue,8512.49,-
778965183,0,47,F,3,sem educacao formal,divorciado,$40K - $60K,blue,5869.71,-
789013833,1,50,M,2,ensino medio,casado,$120K +,silver,34516.29,-
720091083,0,43,M,4,mestrado,casado,$120K +,blue,6467.13,-
709679658,0,58,F,2,mestrado,solteiro,$40K - $60K,blue,5386.5,-
779296908,0,46,F,3,mestrado,solteiro,menos que $40K,blue,1438.57,-
789775308,0,54,F,2,doutorado,divorciado,menos que $40K,blue,1438.33,-
714726858,1,31,F,0,doutorado,divorciado,menos que $40K,blue,4871.03,-
710926383,0,32,F,2,doutorado,casado,$40K - $60K,blue,1553.37,-
717172308,1,45,F,3,ensino medio,casado,$40K - $60K,blue,3304.19,-
785024808,0,53,F,1,ensino medio,solteiro,menos que $40K,blue,3378.59,-
710277183,0,34,F,3,sem educacao formal,solteiro,$40K - $60K,blue,2313.38,-
714647808,0,49,F,0,mestrado,solteiro,menos que $40K,blue,2434.65,-
709857033,0,60,F,1,graduacao,solteiro,$40K - $60K,blue,1438.92,-
714283458,0,40,M,2,graduacao,solteiro,$80K - $120K,blue,14544.28,-
804829533,1,59,M,0,ensino medio,solteiro,$60K - $80K,blue,24621.88,-
720028683,0,49,F,2,ensino medio,casado,$40K - $60K,blue,2720.55,-
719672283,0,47,M,4,mestrado,casado,$60K - $80K,silver,33122.39,-
719054733,0,52,F,0,doutorado,solteiro,menos que $40K,blue,1438.93,-
793336383,0,47,F,1,ensino medio,casado,menos que $40K,blue,2709.26,-
715650783,0,41,M,2,ensino medio,casado,$60K - $80K,blue,4499.11,-
713041683,1,55,M,2,mestrado,casado,$120K +,blue,4697.71,-
709663608,1,43,F,1,mestrado,casado,menos que $40K,blue,1536.11,-
754851783,0,39,M,4,ensino medio,casado,$60K - $80K,blue,19199.0,-
778905033,0,45,F,5,mestrado,divorciado,menos que $40K,blue,1438.48,-
720844008,0,54,F,4,mestrado,solteiro,menos que $40K,blue,1990.81,-
714286383,0,59,M,0,ensino medio,solteiro,$120K +,blue,3422.03,-
812411058,1,49,F,0,sem educacao formal,solteiro,menos que $40K,blue,2094.82,-
712311258,0,48,F,3,sem educacao formal,solteiro,$40K - $60K,blue,1906.63,-
720384633,0,48,M,3,sem educacao formal,solteiro,$40K - $60K,blue,3786.93,-
810868758,0,39,M,3,sem educacao formal,casado,$40K - $60K,blue,12078.65,-
712160058,1,59,F,2,sem educacao formal,casado,menos que $40K,blue,1438.69,-
779130108,1,33,F,0,sem educacao formal,solteiro,$40K - $60K,blue,1438.07,-
712335858,0,48,F,4,mestrado,casado,menos que $40K,blue,2620.46,-
789643383,0,49,M,2,sem educacao formal,casado,$60K - $80K,blue,13435.7,-
717733158,0,43,F,3,doutorado,casado,menos que $40K,blue,3186.28,-
713205108,0,42,F,4,mestrado,casado,$40K - $60K,blue,1950.28,-
719749083,0,63,M,0,doutorado,solteiro,menos que $40K,blue,7098.17,-
811762383,0,42,F,2,mestrado,casado,menos que $40K,blue,2250.07,-
708710283,0,45,M,5,doutorado,casado,$120K +,silver,34516.56,-
708542283,0,58,F,1,doutorado,casado,menos que $40K,blue,2495.0,-
720667383,0,39,F,2,ensino medio,casado,menos que $40K,blue,3086.76,-
822952158,0,53,F,2,mestrado,casado,menos que $40K,blue,1520.29,-
716922633,1,38,M,2,sem educacao formal,solteiro,$120K +,blue,4043.85,-
709081683,0,65,M,1,ensino medio,solteiro,menos que $40K,blue,4599.12,-
758106108,0,45,F,2,sem educacao formal,solteiro,menos que $40K,blue,7486.5,-
711445233,0,42,F,5,sem educacao formal,solteiro,menos que $40K,blue,1438.09,-
780496833,1,56,F,1,graduacao,solteiro,menos que $40K,blue,2846.6,-
720057183,0,49,F,4,doutorado,solteiro,menos que $40K,blue,7789.63,-
789081408,1,44,F,4,sem educacao formal,solteiro,menos que $40K,blue,1438.92,-
715452408,0,37,F,2,mestrado,divorciado,menos que $40K,blue,1734.09,-
788705358,0,44,M,4,ensino medio,casado,$120K +,blue,14527.86,-
772105608,0,48,F,4,sem educacao formal,solteiro,menos que $40K,blue,2646.58,-
718396533,0,47,M,3,graduacao,solteiro,$80K - $120K,blue,8185.85,-
712949733,0,46,M,5,ensino medio,solteiro,$40K - $60K,blue,6340.0,-
772036233,0,62,M,1,mestrado,solteiro,$80K - $120K,blue,5711.14,-
713285058,0,46,F,3,doutorado,solteiro,menos que $40K,blue,2258.47,-
710289783,1,43,F,2,sem educacao formal,divorciado,menos que $40K,blue,2086.37,-
780390108,0,44,F,3,graduacao,casado,$40K - $60K,blue,3256.74,-
720585183,0,50,M,3,ensino medio,casado,$60K - $80K,blue,14854.7,-
711831558,0,49,M,4,graduacao,divorciado,$120K +,blue,7184.86,-
717017808,0,62,M,0,sem educacao formal,solteiro,$40K - $60K,blue,9065.83,-
823615983,1,54,M,2,sem educacao formal,solteiro,$40K - $60K,blue,3682.97,-
807587433,1,56,F,2,doutorado,casado,menos que $40K,blue,1438.04,-
714435408,0,57,M,3,ensino medio,solteiro,$80K - $120K,blue,12663.45,-
718994583,0,48,F,2,graduacao,solteiro,menos que $40K,blue,1438.13,-
793616883,0,39,F,5,mestrado,solteiro,menos que $40K,blue,1438.78,-
713370033,1,53,F,0,mestrado,solteiro,menos que $40K,blue,1438.26,-
778830933,0,40,M,3,mestrado,casado,$80K - $120K,blue,1804.68,-
736145283,0,43,M,2,graduacao,casado,$80K - $120K,blue,1669.48,-
719482008,0,45,M,1,sem educacao formal,solteiro,$60K - $80K,blue,21696.84,-
715004808,0,49,F,2,ensino medio,casado,menos que $40K,blue,2992.97,-
720014358,0,38,F,1,doutorado,solteiro,menos que $40K,blue,1934.65,-
718208358,0,43,M,5,sem educacao formal,casado,$120K +,blue,34516.46,-
713380308,0,42,F,4,sem educacao formal,solteiro,menos que $40K,blue,1734.22,-
716477133,0,42,F,4,sem educacao formal,solteiro,menos que $40K,blue,1438.27,-
713949858,1,39,F,2,doutorado,casado,menos que $40K,blue,1438.23,-
827619933,0,48,M,2,sem educacao formal,solteiro,$40K - $60K,blue,9673.49,-
779135808,0,56,F,2,doutorado,solteiro,$40K - $60K,blue,3609.47,-
719751483,1,39,F,2,sem educacao formal,solteiro,menos que $40K,blue,1438.5,-
708219858,0,39,M,2,mestrado,solteiro,$40K - $60K,blue,6423.98,-
779681433,1,48,F,3,mestrado,casado,$40K - $60K,blue,14899.75,-
720169383,0,52,F,2,graduacao,casado,$40K - $60K,blue,3224.67,-
718056033,0,44,F,3,ensino medio,casado,menos que $40K,blue,4135.58,-
822902508,0,41,F,3,graduacao,solteiro,$40K - $60K,blue,8376.58,-
715502808,0,42,M,3,ensino medio,casado,$80K - $120K,blue,25944.54,-
788755158,0,49,M,3,ensino medio,casado,$60K - $80K,blue,1438.51,-
780038058,1,38,F,0,ensino medio,solteiro,menos que $40K,blue,1556.15,-
709536483,1,57,M,3,mestrado,casado,$60K - $80K,blue,8701.63,-
712563408,1,33,M,2,sem educacao formal,solteiro,$40K - $60K,blue,5600.21,-
708145908,0,61,F,0,mestrado,casado,$40K - $60K,blue,4906.94,-
717755058,0,41,F,4,doutorado,solteiro,menos que $40K,blue,2687.22,-
789109983,0,40,F,3,ensino medio,divorciado,$40K - $60K,blue,4464.22,-
802600233,0,51,F,2,mestrado,solteiro,$40K - $60K,blue,1438.16,-
720449208,0,34,F,1,graduacao,casado,menos que $40K,blue,2221.15,-
719557983,0,42,M,4,sem educacao formal,casado,$60K - $80K,blue,2966.18,-
766111383,0,38,F,2,ensino medio,casado,$40K - $60K,blue,1593.99,-
